32454619,1425011872548,44.9751298,-93.2358283,false,0.0,false,0.0,20.0
32458037,1425011876069,44.9751227,-93.2358373,false,0.0,false,0.0,14.142000198364258
32462042,1425011880087,44.9751236,-93.2358223,false,0.0,false,0.0,11.54699993133545
32472059,1425011890102,44.9751485,-93.2358347,false,0.0,false,0.0,16.43199920654297
32483169,1425011901204,44.9753143,-93.2357517,false,0.0,false,0.0,16.76300048828125
32487776,1425011905822,44.9754187,-93.2356994,false,0.0,false,0.0,17.996999740600586
32492808,1425011910854,44.9755012,-93.2356612,false,0.0,false,0.0,19.315000534057617
32523506,1425011941545,44.9759533,-93.2354119,false,0.0,false,0.0,49.5
32531634,1425011949680,44.9758542,-93.2354453,false,0.0,false,0.0,30.59600067138672
32535263,1425011953309,44.9757873,-93.2354772,false,0.0,false,0.0,28.575000762939453
32538932,1425011956963,44.9757741,-93.2354891,false,0.0,false,0.0,28.322999954223633
32543057,1425011961102,44.9757095,-93.2355327,false,0.0,false,0.0,21.645000457763672
32551783,1425011969752,44.9756872,-93.2355664,false,0.0,false,0.0,23.73699951171875
32553449,1425011971482,44.9756731,-93.2355982,false,0.0,false,0.0,21.77199935913086
32558146,1425011976185,44.9756638,-93.2356483,false,0.0,false,0.0,17.621000289916992
32568466,1425011986512,44.975663,-93.2356771,false,0.0,false,0.0,15.633000373840332
32573300,1425011991340,44.9756605,-93.2357013,false,0.0,false,0.0,13.86299991607666
32578324,1425011996363,44.9756482,-93.2357098,false,0.0,false,0.0,12.583999633789063
32583332,1425012001378,44.9756411,-93.2357131,false,0.0,false,0.0,12.342000007629395
32588361,1425012006408,44.9756407,-93.2357156,false,0.0,false,0.0,11.413999557495117
32593387,1425012011435,44.9756338,-93.2357121,false,0.0,false,0.0,10.668000221252441
32598427,1425012016464,44.9756323,-93.2357129,false,0.0,false,0.0,10.468999862670898
32603432,1425012021476,44.9756362,-93.2357384,false,0.0,false,0.0,14.704000473022461
32608464,1425012026510,44.9756454,-93.2357483,false,0.0,false,0.0,14.833000183105469
32613541,1425012031568,44.9756578,-93.2357372,false,0.0,false,0.0,14.050999641418457
32618549,1425012036595,44.9756713,-93.23572,false,0.0,false,0.0,16.591999053955078
32623588,1425012041624,44.9756786,-93.2357197,false,0.0,false,0.0,16.645000457763672
32628629,1425012046671,44.9756759,-93.2357272,false,0.0,false,0.0,21.030000686645508
32633641,1425012051674,44.975605,-93.2357485,false,0.0,false,0.0,18.97599983215332
32638641,1425012056686,44.9754097,-93.2357515,false,0.0,false,0.0,17.56999969482422
32647224,1425012065267,44.9753121,-93.2357639,false,0.0,false,0.0,15.12399959564209
32650827,1425012068860,44.9752732,-93.2357688,false,0.0,false,0.0,15.029000282287598
32654427,1425012072469,44.9752709,-93.2357608,false,0.0,false,0.0,13.380000114440918
32663693,1425012081736,44.9752708,-93.2358004,false,0.0,false,0.0,14.46399974822998
32668661,1425012086700,44.9752807,-93.2358225,false,0.0,false,0.0,13.463000297546387
32673689,1425012091733,44.9752856,-93.2358485,false,0.0,false,0.0,12.491000175476074
32678730,1425012096770,44.9752847,-93.2358412,false,0.0,false,0.0,16.41200065612793
32683734,1425012101778,44.9752809,-93.2358349,false,0.0,false,0.0,19.183000564575195
32688769,1425012106808,44.9752714,-93.2358359,false,0.0,false,0.0,21.301000595092773
32697432,1425012115468,44.9752682,-93.2358383,false,0.0,false,0.0,20.698999404907227
32700939,1425012118981,44.9752584,-93.2358341,false,0.0,false,0.0,19.7189998626709
32704469,1425012122511,44.9752528,-93.2358272,false,0.0,false,0.0,19.138999938964844
32708934,1425012126979,44.9752456,-93.2358338,false,0.0,false,0.0,18.843000411987305
32713958,1425012131999,44.9752406,-93.2358354,false,0.0,false,0.0,18.743999481201172
32718978,1425012137021,44.9752263,-93.2358357,false,0.0,false,0.0,20.405000686645508
32723994,1425012142039,44.975215,-93.2358343,false,0.0,false,0.0,21.742000579833984
32729030,1425012147066,44.9752177,-93.2358481,false,0.0,false,0.0,20.983999252319336
32748156,1425012166176,44.9751588,-93.2358303,false,0.0,false,0.0,22.0
32751713,1425012169752,44.9751453,-93.2358409,false,0.0,false,0.0,17.78700065612793
32755285,1425012173328,44.9751886,-93.2358276,false,0.0,false,0.0,17.128999710083008
32759146,1425012177189,44.9751769,-93.2358088,false,0.0,false,0.0,15.538000106811523
32764206,1425012182236,44.9752051,-93.2358226,false,0.0,false,0.0,14.0649995803833
32769258,1425012187284,44.9752066,-93.2358237,false,0.0,false,0.0,13.406000137329102
32774246,1425012192291,44.9751954,-93.2358287,false,0.0,false,0.0,14.770999908447266
32784435,1425012202471,44.9752257,-93.2358143,false,0.0,false,0.0,14.237000465393066
32792981,1425012211012,44.9752202,-93.2358182,false,0.0,false,0.0,14.923999786376953
32796593,1425012214636,44.9752182,-93.2358218,false,0.0,false,0.0,17.679000854492188
32800180,1425012218204,44.9752088,-93.2358431,false,0.0,false,0.0,18.889999389648438
32804488,1425012222533,44.975256,-93.2358301,false,0.0,false,0.0,19.1560001373291
32809520,1425012227560,44.9752508,-93.2358346,false,0.0,false,0.0,17.486000061035156
32814595,1425012232630,44.9752495,-93.235835,false,0.0,false,0.0,17.8439998626709
32823093,1425012241127,44.9752433,-93.2358404,false,0.0,false,0.0,21.511999130249023
32826597,1425012244641,44.9752404,-93.2358384,false,0.0,false,0.0,21.957000732421875
32830111,1425012248158,44.9752373,-93.2358863,false,0.0,false,0.0,19.44099998474121
32834627,1425012252671,44.9752374,-93.2358801,false,0.0,false,0.0,20.232999801635742
32839717,1425012257762,44.9752377,-93.2358679,false,0.0,false,0.0,21.930999755859375
32844751,1425012262785,44.9752207,-93.2358596,false,0.0,false,0.0,22.836999893188477
32849810,1425012267834,44.9752197,-93.2358494,false,0.0,false,0.0,23.101999282836914
32854822,1425012272856,44.9752024,-93.2358607,false,0.0,false,0.0,21.18899917602539
32859818,1425012277859,44.9752169,-93.2358619,false,0.0,false,0.0,19.35300064086914
32868413,1425012286455,44.9752154,-93.2358538,false,0.0,false,0.0,21.827999114990234
32871938,1425012289983,44.9752157,-93.2358598,false,0.0,false,0.0,19.69300079345703
32875510,1425012293544,44.9752188,-93.2358646,false,0.0,false,0.0,18.208999633789063
